"Date","Price","Open","High","Low","Change %"
"May 03, 2018","4.590","4.600","4.680","4.600","1.32%"
"May 02, 2018","4.530","4.610","4.660","4.501","-1.52%"
"May 01, 2018","4.600","4.610","4.610","4.501","1.77%"
"Apr 30, 2018","4.520","4.610","4.620","4.500","-1.95%"
"Apr 28, 2018","4.610","4.610","4.610","4.610","1.99%"
"Apr 27, 2018","4.520","4.560","4.633","4.560","0.89%"
"Apr 26, 2018","4.480","4.640","4.651","4.560","-1.75%"
"Apr 25, 2018","4.560","4.610","4.650","4.550","0.66%"
"Apr 24, 2018","4.530","4.540","4.620","4.500","1.34%"
"Apr 23, 2018","4.470","4.540","4.700","4.500","-1.76%"
"Apr 21, 2018","4.550","4.550","4.550","4.550","1.79%"
"Apr 20, 2018","4.470","4.490","4.580","4.480","1.59%"
"Apr 19, 2018","4.400","4.390","4.540","4.390","0.92%"
"Apr 18, 2018","4.360","4.490","4.540","4.380","0.00%"
"Apr 17, 2018","4.360","4.520","4.620","4.440","-2.68%"
"Apr 16, 2018","4.480","4.480","4.620","4.450","0.20%"
"Apr 14, 2018","4.471","4.470","4.490","4.470","3.74%"
"Apr 13, 2018","4.310","4.490","4.500","4.430","-1.15%"
"Apr 12, 2018","4.360","4.450","4.500","4.430","-0.23%"
"Apr 11, 2018","4.370","4.440","4.540","4.400","0.00%"
"Apr 10, 2018","4.370","4.450","4.500","4.400","-2.02%"
"Apr 08, 2018","4.460","4.450","4.460","4.450","0.22%"
"Apr 07, 2018","4.450","4.450","4.450","4.450","1.83%"
"Apr 06, 2018","4.370","4.460","4.460","4.450","1.16%"
"Apr 05, 2018","4.320","4.520","4.520","4.480","-0.46%"
"Apr 04, 2018","4.340","4.520","4.520","4.501","-0.23%"
"Apr 03, 2018","4.350","4.500","4.530","4.500","-0.23%"
"Apr 02, 2018","4.360","4.520","4.520","4.500","0.00%"
"Mar 30, 2018","4.360","4.500","4.540","4.500","0.00%"
"Mar 29, 2018","4.360","4.550","4.550","4.500","-0.23%"
"Mar 28, 2018","4.370","4.540","4.550","4.530","0.00%"
"Mar 27, 2018","4.370","4.550","4.550","4.530","0.23%"
"Mar 26, 2018","4.360","4.530","4.550","4.530","0.23%"
"Mar 23, 2018","4.350","4.530","4.530","4.530","0.00%"
"Mar 22, 2018","4.350","4.510","4.510","4.510","-0.46%"
"Mar 21, 2018","4.370","4.540","4.540","4.540","0.46%"
"Mar 20, 2018","4.350","4.510","4.510","4.510","-3.76%"
"Mar 19, 2018","4.520","4.620","4.620","4.620","3.20%"
"Mar 16, 2018","4.380","4.600","4.620","4.590","-1.35%"
"Mar 15, 2018","4.440","4.600","4.600","4.600","-0.22%"
"Mar 14, 2018","4.450","4.640","4.640","4.610","-0.22%"
"Mar 13, 2018","4.460","4.630","4.630","4.630","-0.22%"
"Mar 12, 2018","4.470","4.640","4.640","4.640","-0.67%"
"Mar 09, 2018","4.500","4.670","4.670","4.670","0.00%"
"Mar 08, 2018","4.500","4.660","4.660","4.660","0.67%"
"Mar 07, 2018","4.470","4.640","4.640","4.640","0.00%"
"Mar 06, 2018","4.470","4.640","4.640","4.640","-0.22%"
"Mar 05, 2018","4.480","4.650","4.650","4.650","0.45%"
"Mar 02, 2018","4.460","4.620","4.620","4.620","2.06%"
"Mar 01, 2018","4.370","4.550","4.550","4.550","0.23%"
"Feb 28, 2018","4.360","4.500","4.500","4.500","-0.91%"
"Feb 27, 2018","4.400","4.520","4.520","4.520","0.00%"
"Feb 26, 2018","4.400","4.520","4.520","4.520","-1.12%"
"Feb 23, 2018","4.450","4.570","4.570","4.570","0.00%"
"Feb 22, 2018","4.450","4.650","4.650","4.650","0.00%"
"Feb 21, 2018","4.450","4.630","4.630","4.630","-0.45%"
"Feb 20, 2018","4.470","4.650","4.650","4.650","0.00%"
"Feb 19, 2018","4.470","4.650","4.650","4.650","-3.66%"
"Feb 18, 2018","4.640","4.640","4.640","4.640","4.04%"
"Feb 16, 2018","4.460","4.640","4.640","4.640","-1.98%"
"Feb 15, 2018","4.550","4.670","4.670","4.640","2.25%"
"Feb 14, 2018","4.450","4.650","4.650","4.590","-1.11%"
"Feb 13, 2018","4.500","4.590","4.600","4.590","0.22%"
"Feb 12, 2018","4.490","4.610","4.610","4.610","1.35%"
"Feb 09, 2018","4.430","4.630","4.630","4.630","0.00%"
"Feb 08, 2018","4.430","4.620","4.620","4.620","0.23%"
"Feb 07, 2018","4.420","4.610","4.610","4.610","-0.45%"
"Feb 06, 2018","4.440","4.620","4.620","4.620","0.45%"
"Feb 05, 2018","4.420","4.600","4.600","4.600","0.68%"
"Feb 02, 2018","4.390","4.590","4.590","4.590","1.15%"
"Feb 01, 2018","4.340","4.520","4.520","4.520","0.00%"
"Jan 31, 2018","4.340","4.550","4.550","4.500","-0.46%"
"Jan 30, 2018","4.360","4.540","4.540","4.540","0.23%"
"Jan 29, 2018","4.350","4.570","4.570","4.570","2.11%"
"Jan 26, 2018","4.260","4.460","4.460","4.460","1.43%"
"Jan 25, 2018","4.200","4.390","4.390","4.390","-0.24%"
"Jan 23, 2018","4.210","4.400","4.400","4.400","-0.24%"
"Jan 22, 2018","4.220","4.420","4.420","4.420","0.48%"
"Jan 19, 2018","4.200","4.420","4.420","4.420","2.44%"
"Jan 18, 2018","4.100","4.290","4.290","4.290","-0.24%"
"Jan 17, 2018","4.110","4.310","4.310","4.310","0.00%"
"Jan 16, 2018","4.110","4.310","4.310","4.310","0.24%"
"Jan 15, 2018","4.100","4.300","4.300","4.300","-0.49%"
"Jan 12, 2018","4.120","4.310","4.320","4.270","0.00%"
"Jan 11, 2018","4.120","4.310","4.310","4.310","-0.72%"
"Jan 10, 2018","4.150","4.310","4.310","4.310","-0.48%"
"Jan 09, 2018","4.170","4.360","4.360","4.360","-0.48%"
"Jan 08, 2018","4.190","4.400","4.400","4.400","0.72%"
"Jan 05, 2018","4.160","4.380","4.380","4.380","-1.19%"
"Jan 04, 2018","4.210","4.400","4.400","4.400","-0.24%"
"Jan 03, 2018","4.220","4.410","4.410","4.400","0.02%"
"Dec 29, 2017","4.219","4.409","4.409","4.409","0.48%"
"Dec 28, 2017","4.199","4.389","4.389","4.389","-0.26%"
"Dec 27, 2017","4.210","4.400","4.400","4.400","-0.47%"
"Dec 22, 2017","4.230","4.410","4.410","4.410","-0.70%"
"Dec 21, 2017","4.260","4.450","4.450","4.450","0.24%"
"Dec 20, 2017","4.250","4.450","4.450","4.450","0.00%"
"Dec 19, 2017","4.250","4.450","4.450","4.450","-0.93%"
"Dec 18, 2017","4.290","4.410","4.410","4.410","-2.74%"
"Dec 16, 2017","4.411","4.410","4.411","4.410","4.03%"
"Dec 15, 2017","4.240","4.410","4.440","4.410","0.24%"
"Dec 14, 2017","4.230","4.420","4.420","4.420","-1.40%"
"Dec 13, 2017","4.290","4.440","4.440","4.410","-0.46%"
"Dec 12, 2017","4.310","4.510","4.510","4.510","-0.92%"
"Dec 11, 2017","4.350","4.450","4.450","4.450","-2.49%"
"Dec 09, 2017","4.461","4.460","4.461","4.455","2.79%"
"Dec 08, 2017","4.340","4.460","4.460","4.460","1.88%"
"Dec 07, 2017","4.260","4.450","4.450","4.450","-1.39%"
"Dec 06, 2017","4.320","4.480","4.530","4.480","-3.36%"
"Dec 05, 2017","4.470","4.570","4.610","4.520","0.00%"
"Dec 04, 2017","4.470","4.570","4.570","4.570","-2.40%"
"Nov 30, 2017","4.580","4.580","4.580","4.580","2.48%"
"Nov 29, 2017","4.469","4.569","4.610","4.569","0.00%"
"Nov 28, 2017","4.469","4.540","4.579","4.540","2.03%"
"Nov 27, 2017","4.380","4.550","4.550","4.550","-0.23%"
"Nov 24, 2017","4.390","4.660","4.660","4.590","-0.90%"
"Nov 23, 2017","4.430","4.650","4.650","4.630","-0.23%"
"Nov 22, 2017","4.440","4.640","4.640","4.640","-0.89%"
"Nov 21, 2017","4.480","4.660","4.660","4.660","0.22%"
"Nov 20, 2017","4.470","4.660","4.660","4.660","-0.67%"
"Nov 17, 2017","4.500","4.700","4.700","4.700","1.12%"
"Nov 16, 2017","4.450","4.660","4.660","4.660","-1.11%"
"Nov 15, 2017","4.500","4.700","4.700","4.700","0.00%"
"Nov 14, 2017","4.500","4.710","4.710","4.710","3.45%"
"Nov 13, 2017","4.350","4.530","4.530","4.530","1.40%"
"Nov 10, 2017","4.290","4.430","4.430","4.420","1.18%"
"Nov 09, 2017","4.240","4.420","4.420","4.420","0.95%"
"Nov 08, 2017","4.200","4.390","4.390","4.390","0.48%"
"Nov 07, 2017","4.180","4.370","4.370","4.370","-0.24%"
"Nov 06, 2017","4.190","4.390","4.390","4.390","-0.48%"
"Nov 03, 2017","4.210","4.400","4.410","4.350","0.24%"
"Nov 02, 2017","4.200","4.400","4.410","4.350","0.24%"
"Nov 01, 2017","4.190","4.390","4.390","4.390","0.24%"
"Oct 31, 2017","4.180","4.380","4.380","4.380","-0.71%"
"Oct 30, 2017","4.210","4.410","4.410","4.410","-5.18%"
"Oct 29, 2017","4.440","4.440","4.440","4.440","4.72%"
"Oct 27, 2017","4.240","4.350","4.450","4.350","0.24%"
"Oct 26, 2017","4.230","4.350","4.430","4.350","0.48%"
"Oct 25, 2017","4.210","4.390","4.420","4.380","0.48%"
"Oct 24, 2017","4.190","4.340","4.390","4.340","1.21%"
"Oct 23, 2017","4.140","4.320","4.350","4.310","-4.17%"
"Oct 22, 2017","4.320","4.320","4.320","4.320","5.11%"
"Oct 20, 2017","4.110","4.270","4.320","4.240","0.98%"
"Oct 19, 2017","4.070","4.270","4.290","4.240","-0.25%"
"Oct 18, 2017","4.080","4.320","4.320","4.240","-1.21%"
"Oct 17, 2017","4.130","4.350","4.350","4.280","-0.48%"
"Oct 16, 2017","4.150","4.350","4.350","4.280","0.00%"
"Oct 13, 2017","4.150","4.310","4.350","4.300","1.22%"
"Oct 12, 2017","4.100","4.320","4.320","4.250","0.00%"
"Oct 11, 2017","4.100","4.290","4.320","4.250","0.00%"
"Oct 10, 2017","4.100","4.300","4.310","4.250","0.00%"
"Oct 09, 2017","4.100","4.150","4.310","4.120","3.80%"
"Oct 06, 2017","3.950","4.100","4.150","4.100","0.77%"
"Oct 05, 2017","3.920","4.100","4.150","4.090","0.51%"
"Oct 04, 2017","3.900","4.130","4.150","4.090","-0.51%"
"Oct 03, 2017","3.920","4.180","4.190","4.050","-1.75%"
"Oct 02, 2017","3.990","4.190","4.200","4.050","-0.25%"
"Sep 29, 2017","4.000","4.200","4.200","4.050","0.00%"
"Sep 28, 2017","4.000","4.150","4.200","4.050","1.52%"
"Sep 27, 2017","3.940","4.050","4.150","4.050","2.07%"
"Sep 26, 2017","3.860","4.010","4.050","3.900","1.31%"
"Sep 25, 2017","3.810","3.990","4.010","3.900","0.26%"
"Sep 22, 2017","3.800","3.950","4.000","3.900","0.53%"
"Sep 21, 2017","3.780","3.950","3.960","3.899","0.53%"
"Sep 20, 2017","3.760","3.960","3.960","3.920","0.00%"
"Sep 19, 2017","3.760","3.960","3.970","3.950","-0.27%"
"Sep 18, 2017","3.770","3.960","3.970","3.950","0.00%"
"Sep 15, 2017","3.770","3.970","3.970","3.950","-0.26%"
"Sep 14, 2017","3.780","3.960","3.970","3.949","0.27%"
"Sep 13, 2017","3.770","3.960","3.970","3.950","0.00%"
"Sep 12, 2017","3.770","3.960","3.970","3.950","-0.26%"
"Sep 11, 2017","3.780","3.980","3.980","3.950","-0.26%"
"Sep 08, 2017","3.790","3.980","3.980","3.950","0.00%"
"Sep 07, 2017","3.790","3.980","3.980","3.950","0.00%"
"Sep 06, 2017","3.790","3.980","3.990","3.950","0.00%"
"Sep 05, 2017","3.790","3.980","3.990","3.950","0.00%"
"Sep 04, 2017","3.790","3.970","3.980","3.950","0.00%"
"Sep 01, 2017","3.790","3.980","3.980","3.950","-0.26%"
"Aug 31, 2017","3.800","3.950","3.980","3.950","0.26%"
"Aug 30, 2017","3.790","3.990","3.990","3.950","0.00%"
"Aug 29, 2017","3.790","4.000","4.000","3.950","-1.56%"
"Aug 28, 2017","3.850","4.000","4.000","3.950","1.58%"
"Aug 25, 2017","3.790","3.950","4.000","3.950","-0.52%"
"Aug 24, 2017","3.810","3.980","3.990","3.950","0.26%"
"Aug 23, 2017","3.800","3.980","3.990","3.950","0.26%"
"Aug 22, 2017","3.790","3.950","3.990","3.949","-1.56%"
"Aug 21, 2017","3.850","3.960","4.000","3.920","-2.28%"
"Aug 20, 2017","3.940","3.940","3.940","3.940","0.38%"
"Aug 19, 2017","3.925","3.925","3.961","3.925","1.68%"
"Aug 18, 2017","3.860","3.940","4.000","3.920","0.00%"
"Aug 17, 2017","3.860","3.970","4.000","3.940","-0.52%"
"Aug 16, 2017","3.880","3.960","4.000","3.920","-2.02%"
"Aug 15, 2017","3.960","3.960","3.960","3.950","3.13%"
"Aug 14, 2017","3.840","3.950","4.000","3.920","-3.03%"
"Aug 13, 2017","3.960","3.960","3.960","3.960","0.25%"
"Aug 12, 2017","3.950","3.970","3.970","3.950","3.67%"
"Aug 11, 2017","3.810","3.950","4.000","3.950","0.79%"
"Aug 10, 2017","3.780","3.960","3.960","3.950","0.00%"
"Aug 09, 2017","3.780","3.950","3.960","3.940","0.27%"
"Aug 08, 2017","3.770","3.960","3.960","3.900","1.62%"
"Aug 07, 2017","3.710","3.900","3.900","3.890","-4.87%"
"Aug 06, 2017","3.900","3.900","3.900","3.900","4.84%"
"Aug 04, 2017","3.720","3.900","3.910","3.890","0.00%"
"Aug 03, 2017","3.720","3.910","3.920","3.900","-0.53%"
"Aug 02, 2017","3.740","3.900","3.930","3.900","0.00%"
"Aug 01, 2017","3.740","3.930","3.930","3.900","0.00%"
"Jul 31, 2017","3.740","3.900","3.930","3.900","0.00%"
"Jul 28, 2017","3.740","3.910","3.920","3.900","0.27%"
"Jul 27, 2017","3.730","3.940","3.940","3.900","0.00%"
"Jul 26, 2017","3.730","3.890","3.940","3.880","1.08%"
"Jul 25, 2017","3.690","3.900","3.900","3.880","0.00%"
"Jul 24, 2017","3.690","3.890","3.900","3.880","0.27%"
"Jul 21, 2017","3.680","3.890","3.900","3.880","-1.87%"
"Jul 20, 2017","3.750","3.890","3.900","3.880","1.63%"
"Jul 19, 2017","3.690","3.900","3.900","3.870","-0.27%"
"Jul 18, 2017","3.700","3.900","3.920","3.880","-0.54%"
"Jul 17, 2017","3.720","3.920","3.920","3.900","-5.10%"
"Jul 16, 2017","3.920","3.920","3.920","3.920","4.81%"
"Jul 14, 2017","3.740","3.900","3.930","3.900","0.27%"
"Jul 13, 2017","3.730","3.950","4.000","3.900","-0.80%"
"Jul 12, 2017","3.760","3.980","4.000","3.940","-1.05%"
"Jul 11, 2017","3.800","4.040","4.040","3.970","-1.81%"
"Jul 10, 2017","3.870","4.060","4.070","4.000","-1.28%"
"Jul 07, 2017","3.920","4.050","4.070","3.999","-0.76%"
"Jul 06, 2017","3.950","4.020","4.061","3.999","0.25%"
"Jul 05, 2017","3.940","3.970","4.060","3.970","-0.76%"
"Jul 04, 2017","3.970","4.000","4.071","3.950","4.47%"
"Jul 03, 2017","3.800","3.970","4.020","3.798","-4.52%"
"Jul 02, 2017","3.980","3.981","3.981","3.980","-0.03%"
"Jul 01, 2017","3.981","3.960","3.981","3.960","3.40%"
"Jun 30, 2017","3.850","3.800","4.000","3.700","6.94%"
"Jun 29, 2017","3.600","3.780","3.961","3.700","-2.70%"
"Jun 28, 2017","3.700","3.700","3.821","3.620","2.78%"
"Jun 27, 2017","3.600","3.710","3.780","3.620","0.84%"
"Jun 26, 2017","3.570","3.770","3.800","3.640","-5.58%"
"Jun 25, 2017","3.781","3.781","3.781","3.781","0.00%"
"Jun 24, 2017","3.781","3.780","3.781","3.720","3.31%"
"Jun 23, 2017","3.660","3.780","3.800","3.700","-0.27%"
"Jun 22, 2017","3.670","3.710","3.800","3.700","1.94%"
"Jun 21, 2017","3.600","3.710","3.800","3.700","-1.91%"
"Jun 20, 2017","3.670","3.780","3.800","3.700","1.94%"
"Jun 19, 2017","3.600","3.770","3.800","3.700","-4.79%"
"Jun 17, 2017","3.781","3.780","3.781","3.760","4.74%"
"Jun 16, 2017","3.610","3.700","3.791","3.700","0.28%"
"Jun 15, 2017","3.600","3.730","3.791","3.700","-0.28%"
"Jun 14, 2017","3.610","3.680","3.770","3.680","-0.82%"
"Jun 13, 2017","3.640","3.710","3.780","3.670","0.28%"
"Jun 12, 2017","3.630","3.710","3.941","3.700","-2.18%"
"Jun 10, 2017","3.711","3.710","3.730","3.710","2.80%"
"Jun 09, 2017","3.610","3.730","3.800","3.700","0.28%"
"Jun 08, 2017","3.600","3.750","3.800","3.700","0.00%"
"Jun 07, 2017","3.600","3.710","3.761","3.700","-1.10%"
"Jun 06, 2017","3.640","3.710","3.750","3.700","-1.36%"
"Jun 05, 2017","3.690","3.690","3.690","3.690","0.00%"
"Jun 04, 2017","3.690","3.690","3.690","3.690","0.00%"
"Jun 03, 2017","3.690","3.690","3.690","3.690","0.00%"
"Jun 02, 2017","3.690","3.710","3.750","3.690","-0.62%"
"Jun 01, 2017","3.713","3.713","3.713","3.713","1.67%"
"May 31, 2017","3.652","3.710","3.741","3.700","1.16%"
"May 30, 2017","3.610","3.700","3.740","3.650","0.00%"
"May 29, 2017","3.610","3.711","3.740","3.650","-0.28%"
"May 26, 2017","3.620","3.670","3.760","3.650","1.12%"
"May 25, 2017","3.580","3.690","3.760","3.650","-2.19%"
"May 24, 2017","3.660","3.690","3.760","3.680","0.83%"
"May 23, 2017","3.630","3.710","3.800","3.690","0.00%"
"May 22, 2017","3.630","3.810","3.810","3.710","0.55%"
"May 19, 2017","3.610","3.800","3.810","3.750","0.56%"
"May 18, 2017","3.590","3.810","3.811","3.710","-3.23%"
"May 17, 2017","3.710","3.720","3.830","3.700","1.92%"
"May 16, 2017","3.640","3.700","3.840","3.700","-1.62%"
"May 15, 2017","3.700","3.900","3.910","3.680","-4.17%"
"May 13, 2017","3.861","3.910","3.910","3.750","5.49%"
"May 12, 2017","3.660","3.930","3.950","3.740","-3.43%"
"May 11, 2017","3.790","3.920","3.950","3.800","-0.52%"
"May 10, 2017","3.810","3.920","3.950","3.800","-0.26%"
"May 09, 2017","3.820","3.920","3.965","3.800","0.00%"
"May 08, 2017","3.820","3.950","3.965","3.800","-3.29%"
"May 07, 2017","3.950","3.950","3.950","3.950","0.00%"
"May 06, 2017","3.950","3.960","3.960","3.950","6.47%"
"May 05, 2017","3.710","3.950","3.961","3.800","-4.13%"
"May 04, 2017","3.870","3.920","3.961","3.800","4.31%"
"May 03, 2017","3.710","3.930","3.960","3.800","-3.64%"
"May 02, 2017","3.850","3.810","3.960","3.800","-0.77%"
"Apr 29, 2017","3.880","3.880","3.930","3.880","1.04%"
"Apr 28, 2017","3.840","3.910","3.940","3.798","0.52%"
"Apr 27, 2017","3.820","3.890","3.911","3.800","3.24%"
"Apr 26, 2017","3.700","3.880","3.921","3.800","-1.60%"
"Apr 25, 2017","3.760","3.800","3.890","3.780","0.53%"
"Apr 24, 2017","3.740","3.780","3.890","3.780","-3.63%"
"Apr 22, 2017","3.881","3.880","3.881","3.780","4.89%"
"Apr 21, 2017","3.700","3.770","3.890","3.750","0.00%"
"Apr 20, 2017","3.700","3.750","3.890","3.740","1.65%"
"Apr 19, 2017","3.640","3.810","3.890","3.750","-1.36%"
"Apr 18, 2017","3.690","3.900","3.900","3.760","-5.14%"
"Apr 17, 2017","3.890","3.890","3.890","3.890","0.00%"
"Apr 15, 2017","3.890","3.800","3.890","3.800","2.91%"
"Apr 14, 2017","3.780","3.850","3.900","3.790","1.89%"
"Apr 13, 2017","3.710","3.830","3.920","3.770","-0.80%"
"Apr 12, 2017","3.740","3.850","3.920","3.790","2.19%"
"Apr 11, 2017","3.660","3.890","3.900","3.810","-2.92%"
"Apr 10, 2017","3.770","3.890","3.930","3.880","2.17%"
"Apr 07, 2017","3.690","3.960","3.960","3.880","-0.54%"
"Apr 06, 2017","3.710","3.950","3.960","3.900","-3.39%"
"Apr 05, 2017","3.840","3.950","3.960","3.900","3.50%"
"Apr 04, 2017","3.710","3.900","3.960","3.897","-2.37%"
"Apr 03, 2017","3.800","3.970","3.970","3.900","-4.28%"
"Apr 01, 2017","3.970","3.951","3.970","3.951","3.39%"
"Mar 31, 2017","3.840","3.970","3.980","3.950","-0.26%"
"Mar 30, 2017","3.850","3.960","3.980","3.939","0.26%"
"Mar 29, 2017","3.840","4.010","4.010","3.940","-1.29%"
"Mar 28, 2017","3.890","4.010","4.010","3.970","-0.26%"
"Mar 27, 2017","3.900","4.000","4.010","3.970","-2.74%"
"Mar 26, 2017","4.010","4.010","4.010","4.010","4.16%"
"Mar 24, 2017","3.850","3.980","4.130","3.950","0.00%"
"Mar 23, 2017","3.850","4.060","4.080","3.980","-2.53%"
"Mar 22, 2017","3.950","4.090","4.090","4.050","0.25%"
"Mar 21, 2017","3.940","4.060","4.060","4.050","-0.25%"
"Mar 20, 2017","3.950","4.100","4.100","4.050","-3.68%"
"Mar 18, 2017","4.101","4.100","4.101","4.100","4.35%"
"Mar 17, 2017","3.930","4.120","4.120","4.100","-1.50%"
"Mar 16, 2017","3.990","4.100","4.110","4.100","-1.48%"
"Mar 15, 2017","4.050","4.160","4.160","4.150","1.76%"
"Mar 14, 2017","3.980","4.150","4.170","4.150","-1.73%"
"Mar 13, 2017","4.050","4.150","4.160","4.150","-2.41%"
"Mar 12, 2017","4.150","4.150","4.150","4.150","-0.02%"
"Mar 11, 2017","4.151","4.151","4.151","4.151","2.75%"
"Mar 10, 2017","4.040","4.160","4.160","4.160","0.00%"
"Mar 09, 2017","4.040","4.160","4.160","4.160","1.76%"
"Mar 08, 2017","3.970","4.080","4.160","4.030","7.88%"
"Mar 07, 2017","3.680","3.780","3.780","3.780","-0.81%"
"Mar 06, 2017","3.710","3.780","3.810","3.780","-2.65%"
"Mar 04, 2017","3.811","3.811","3.811","3.811","2.72%"
"Mar 03, 2017","3.710","3.811","3.811","3.810","0.54%"
"Mar 02, 2017","3.690","3.810","3.810","3.790","3.36%"
"Mar 01, 2017","3.570","3.700","3.700","3.670","-1.92%"
"Feb 28, 2017","3.640","3.680","3.721","3.680","0.83%"
"Feb 27, 2017","3.610","3.710","3.710","3.710","-2.46%"
"Feb 25, 2017","3.701","3.680","3.701","3.680","2.52%"
"Feb 24, 2017","3.610","3.710","3.710","3.710","-0.55%"
"Feb 23, 2017","3.630","3.730","3.730","3.730","1.40%"
"Feb 22, 2017","3.580","3.680","3.680","3.680","4.62%"
"Feb 21, 2017","3.422","3.680","3.680","3.552","-4.15%"
"Feb 20, 2017","3.570","3.660","3.670","3.660","-3.02%"
"Feb 18, 2017","3.681","3.680","3.681","3.680","6.94%"
"Feb 17, 2017","3.442","3.670","3.670","3.562","2.68%"
"Feb 16, 2017","3.352","3.550","3.560","3.550","1.51%"
"Feb 15, 2017","3.302","3.690","3.690","3.502","-7.25%"
"Feb 14, 2017","3.560","3.600","3.660","3.600","0.28%"
"Feb 13, 2017","3.550","3.650","3.650","3.650","-1.42%"
"Feb 11, 2017","3.601","3.600","3.601","3.600","2.30%"
"Feb 10, 2017","3.520","3.600","3.620","3.550","8.24%"
"Feb 09, 2017","3.252","3.581","3.581","3.502","-9.67%"
"Feb 08, 2017","3.600","3.650","3.700","3.650","0.84%"
"Feb 07, 2017","3.570","3.650","3.710","3.650","-1.11%"
"Feb 06, 2017","3.610","3.630","3.710","3.630","-1.12%"
"Feb 04, 2017","3.651","3.651","3.651","3.651","1.14%"
"Feb 03, 2017","3.610","3.710","3.710","3.710","-2.17%"
"Feb 02, 2017","3.690","3.790","3.790","3.790","-1.86%"
"Feb 01, 2017","3.760","3.920","3.960","3.920","1.62%"
"Jan 31, 2017","3.700","3.800","3.800","3.800","5.41%"
"Jan 30, 2017","3.510","3.751","3.751","3.610","-4.12%"
"Jan 28, 2017","3.661","3.660","3.661","3.660","2.55%"
"Jan 27, 2017","3.570","3.650","3.670","3.650","1.71%"
"Jan 26, 2017","3.510","3.590","3.610","3.590","0.57%"
"Jan 25, 2017","3.490","3.550","3.590","3.550","-0.29%"
"Jan 24, 2017","3.500","3.510","3.510","3.500","2.64%"
"Jan 23, 2017","3.410","3.510","3.510","3.510","-3.12%"
"Jan 22, 2017","3.520","3.510","3.520","3.510","0.28%"
"Jan 21, 2017","3.510","3.440","3.510","3.440","2.63%"
"Jan 20, 2017","3.420","3.520","3.520","3.520","0.88%"
"Jan 19, 2017","3.390","3.490","3.490","3.490","-0.59%"
"Jan 18, 2017","3.410","3.500","3.510","3.400","1.79%"
"Jan 17, 2017","3.350","3.451","3.451","3.450","-0.59%"
"Jan 16, 2017","3.370","3.450","3.470","3.450","-3.99%"
"Jan 13, 2017","3.510","3.510","3.510","3.510","1.74%"
"Jan 12, 2017","3.450","3.500","3.550","3.500","1.47%"
"Jan 11, 2017","3.400","3.500","3.500","3.500","1.49%"
"Jan 10, 2017","3.350","3.450","3.450","3.450","-2.05%"
"Jan 09, 2017","3.420","3.480","3.520","3.480","-2.03%"
"Jan 07, 2017","3.491","3.490","3.540","3.490","4.52%"
"Jan 06, 2017","3.340","3.490","3.490","3.440","-1.18%"
"Jan 05, 2017","3.380","3.480","3.480","3.480","-1.17%"
"Jan 04, 2017","3.420","3.510","3.520","3.510","0.00%"
"Jan 03, 2017","3.420","3.480","3.520","3.480","-2.56%"
"Jan 02, 2017","3.510","3.510","3.510","3.510","0.00%"
"Jan 01, 2017","3.510","3.510","3.510","3.510","4.15%"
"Dec 30, 2016","3.370","3.470","3.470","3.470","-2.03%"
"Dec 29, 2016","3.440","3.510","3.540","3.510","-1.43%"
"Dec 28, 2016","3.490","3.590","3.590","3.590","-1.97%"
"Dec 27, 2016","3.560","3.640","3.660","3.640","-1.93%"
"Dec 25, 2016","3.630","3.630","3.630","3.630","-1.36%"
"Dec 24, 2016","3.680","3.680","3.680","3.680","3.08%"
"Dec 23, 2016","3.570","3.730","3.740","3.630","-0.28%"
"Dec 22, 2016","3.580","3.681","3.710","3.680","-0.83%"
"Dec 21, 2016","3.610","3.710","3.710","3.710","-0.55%"
"Dec 20, 2016","3.630","3.711","3.730","3.710","0.00%"
"Dec 19, 2016","3.630","3.720","3.740","3.720","-0.27%"
"Dec 16, 2016","3.640","3.720","3.740","3.720","-0.27%"
"Dec 15, 2016","3.650","3.751","3.751","3.750","3.69%"
"Dec 14, 2016","3.520","3.600","3.621","3.600","1.44%"
"Dec 13, 2016","3.470","3.600","3.650","3.570","-0.57%"
"Dec 12, 2016","3.490","3.610","3.610","3.610","-2.51%"
"Dec 11, 2016","3.580","3.571","3.580","3.571","0.25%"
"Dec 10, 2016","3.571","3.520","3.571","3.520","2.61%"
"Dec 09, 2016","3.480","3.580","3.580","3.580","0.00%"
"Dec 08, 2016","3.480","3.560","3.580","3.560","0.58%"
"Dec 07, 2016","3.460","3.530","3.560","3.530","0.29%"
"Dec 06, 2016","3.450","3.560","3.560","3.550","-0.03%"
"Dec 05, 2016","3.451","3.551","3.551","3.551","0.32%"
"Dec 03, 2016","3.440","3.480","3.480","3.440","-0.29%"
"Dec 02, 2016","3.450","3.530","3.550","3.530","-0.58%"
"Dec 01, 2016","3.470","3.470","3.490","3.440","-0.29%"
"Nov 30, 2016","3.480","3.469","3.490","3.430","4.19%"
"Nov 29, 2016","3.340","3.440","3.440","3.440","-1.47%"
"Nov 28, 2016","3.390","3.520","3.520","3.490","-2.89%"
"Nov 26, 2016","3.491","3.490","3.520","3.490","1.19%"
"Nov 25, 2016","3.450","3.480","3.550","3.480","1.17%"
"Nov 24, 2016","3.410","3.480","3.510","3.480","0.29%"
"Nov 23, 2016","3.400","3.490","3.500","3.490","0.59%"
