"Date,""Price"",""Open"",""High"",""Low"",""Change %"""
"Mar 16, 2018,""4.185"",""4.216"",""4.216"",""4.175"",""-0.97%"""
"Mar 15, 2018,""4.226"",""4.162"",""4.241"",""4.162"",""1.54%"""
"Mar 14, 2018,""4.162"",""4.141"",""4.162"",""4.136"",""0.29%"""
"Mar 13, 2018,""4.150"",""4.163"",""4.173"",""4.126"",""-0.60%"""
"Mar 12, 2018,""4.175"",""4.176"",""4.196"",""4.144"",""-0.52%"""
"Mar 09, 2018,""4.197"",""4.163"",""4.200"",""4.144"",""1.11%"""
"Mar 08, 2018,""4.151"",""4.236"",""4.255"",""4.101"",""-2.17%"""
"Mar 07, 2018,""4.243"",""4.309"",""4.350"",""4.240"",""-1.33%"""
"Mar 06, 2018,""4.300"",""4.372"",""4.376"",""4.279"",""-1.35%"""
"Mar 05, 2018,""4.359"",""4.357"",""4.386"",""4.325"",""-0.39%"""
"Mar 02, 2018,""4.376"",""4.473"",""4.491"",""4.369"",""-2.47%"""
"Mar 01, 2018,""4.487"",""4.395"",""4.489"",""4.395"",""1.72%"""
"Feb 28, 2018,""4.411"",""4.386"",""4.428"",""4.362"",""0.66%"""
"Feb 27, 2018,""4.382"",""4.414"",""4.414"",""4.341"",""-0.86%"""
"Feb 26, 2018,""4.420"",""4.398"",""4.439"",""4.383"",""0.75%"""
"Feb 23, 2018,""4.387"",""4.379"",""4.410"",""4.362"",""0.21%"""
"Feb 22, 2018,""4.378"",""4.420"",""4.420"",""4.291"",""-2.21%"""
"Feb 21, 2018,""4.477"",""4.393"",""4.491"",""4.362"",""2.21%"""
"Feb 20, 2018,""4.380"",""4.269"",""4.441"",""4.253"",""3.38%"""
"Feb 19, 2018,""4.237"",""4.290"",""4.290"",""4.227"",""-1.07%"""
"Feb 18, 2018,""4.283"",""4.283"",""4.283"",""4.283"",""0.16%"""
"Feb 16, 2018,""4.276"",""4.420"",""4.420"",""4.245"",""-4.10%"""
"Feb 15, 2018,""4.459"",""4.470"",""4.497"",""4.169"",""-0.85%"""
