"Date,""Price"",""Open"",""High"",""Low"",""Change %"""
"Aug 18, 2017,""1.599"",""1.599"",""1.599"",""1.599"",""16.55%"""
"Aug 17, 2017,""1.372"",""1.372"",""1.372"",""1.372"",""-0.65%"""
"Aug 16, 2017,""1.381"",""1.381"",""1.381"",""1.381"",""2.98%"""
"Aug 15, 2017,""1.341"",""1.341"",""1.341"",""1.341"",""0.00%"""
"Aug 14, 2017,""1.341"",""1.341"",""1.341"",""1.341"",""-1.32%"""
"Aug 11, 2017,""1.359"",""1.359"",""1.359"",""1.359"",""0.37%"""
"Aug 10, 2017,""1.354"",""1.354"",""1.354"",""1.354"",""-0.88%"""
"Aug 09, 2017,""1.366"",""1.366"",""1.366"",""1.366"",""0.44%"""
"Aug 08, 2017,""1.360"",""1.360"",""1.360"",""1.360"",""-0.44%"""
"Aug 07, 2017,""1.366"",""1.366"",""1.366"",""1.366"",""-0.44%"""
"Aug 06, 2017,""1.372"",""1.372"",""1.372"",""1.372"",""0.00%"""
"Aug 04, 2017,""1.372"",""1.372"",""1.372"",""1.372"",""-2.14%"""
"Aug 03, 2017,""1.402"",""1.402"",""1.402"",""1.402"",""-0.21%"""
"Aug 02, 2017,""1.405"",""1.405"",""1.405"",""1.405"",""-2.09%"""
"Aug 01, 2017,""1.435"",""1.435"",""1.435"",""1.435"",""-0.76%"""
"Jul 31, 2017,""1.446"",""1.446"",""1.446"",""1.446"",""-2.03%"""
"Jul 28, 2017,""1.476"",""1.476"",""1.476"",""1.476"",""2.86%"""
"Jul 27, 2017,""1.435"",""1.435"",""1.435"",""1.435"",""-1.51%"""
"Jul 26, 2017,""1.457"",""1.457"",""1.457"",""1.457"",""3.04%"""
"Jul 25, 2017,""1.414"",""1.400"",""1.400"",""1.400"",""-0.07%"""
"Jul 24, 2017,""1.415"",""1.415"",""1.415"",""1.415"",""-0.28%"""
"Jul 21, 2017,""1.419"",""1.419"",""1.419"",""1.419"",""-5.15%"""
"Jul 20, 2017,""1.496"",""1.496"",""1.496"",""1.496"",""0.61%"""
"Jul 19, 2017,""1.487"",""1.487"",""1.487"",""1.487"",""-2.36%"""
"Jul 18, 2017,""1.523"",""1.523"",""1.523"",""1.523"",""-1.23%"""
"Jul 17, 2017,""1.542"",""1.542"",""1.542"",""1.542"",""-0.58%"""
"Jul 16, 2017,""1.551"",""1.551"",""1.551"",""1.551"",""0.00%"""
"Jul 14, 2017,""1.551"",""1.551"",""1.551"",""1.551"",""0.19%"""
"Jul 13, 2017,""1.548"",""1.548"",""1.548"",""1.548"",""-0.71%"""
"Jul 12, 2017,""1.559"",""1.559"",""1.559"",""1.559"",""-0.83%"""
"Jul 11, 2017,""1.572"",""1.572"",""1.572"",""1.572"",""0.00%"""
"Jul 10, 2017,""1.572"",""1.598"",""1.598"",""1.562"",""0.00%"""
"Jul 07, 2017,""1.572"",""1.572"",""1.572"",""1.572"",""5.86%"""
"Jul 06, 2017,""1.485"",""1.485"",""1.485"",""1.485"",""1.99%"""
"Jul 05, 2017,""1.456"",""1.456"",""1.456"",""1.456"",""0.97%"""
"Jul 04, 2017,""1.442"",""1.442"",""1.442"",""1.442"",""0.77%"""
"Jul 03, 2017,""1.431"",""1.431"",""1.431"",""1.431"",""2.00%"""
"Jul 02, 2017,""1.403"",""1.403"",""1.403"",""1.403"",""0.00%"""
"Jul 01, 2017,""1.403"",""1.403"",""1.403"",""1.403"",""-0.71%"""
"Jun 30, 2017,""1.413"",""1.413"",""1.413"",""1.413"",""4.59%"""
"Jun 29, 2017,""1.351"",""1.351"",""1.351"",""1.351"",""0.00%"""
"Jun 28, 2017,""1.351"",""1.351"",""1.351"",""1.351"",""7.22%"""
"Jun 27, 2017,""1.260"",""1.260"",""1.260"",""1.260"",""-0.47%"""
"Jun 26, 2017,""1.266"",""1.266"",""1.266"",""1.266"",""0.40%"""
"Jun 25, 2017,""1.261"",""1.261"",""1.261"",""1.261"",""0.00%"""
"Jun 23, 2017,""1.261"",""1.261"",""1.261"",""1.261"",""0.32%"""
"Jun 22, 2017,""1.257"",""1.257"",""1.257"",""1.257"",""-0.48%"""
"Jun 21, 2017,""1.263"",""1.263"",""1.263"",""1.263"",""-3.81%"""
"Jun 20, 2017,""1.313"",""1.313"",""1.313"",""1.313"",""-0.61%"""
"Jun 19, 2017,""1.321"",""1.321"",""1.321"",""1.321"",""1.15%"""
"Jun 16, 2017,""1.306"",""1.306"",""1.306"",""1.306"",""2.19%"""
"Jun 15, 2017,""1.278"",""1.278"",""1.278"",""1.278"",""-3.18%"""
"Jun 14, 2017,""1.320"",""1.320"",""1.320"",""1.320"",""-0.08%"""
"Jun 13, 2017,""1.321"",""1.321"",""1.321"",""1.321"",""-4.41%"""
"Jun 12, 2017,""1.382"",""1.382"",""1.382"",""1.382"",""0.29%"""
"Jun 09, 2017,""1.378"",""1.378"",""1.378"",""1.378"",""-4.17%"""
"Jun 08, 2017,""1.438"",""1.438"",""1.438"",""1.438"",""1.77%"""
"Jun 07, 2017,""1.413"",""1.413"",""1.413"",""1.413"",""0.00%"""
"Jun 06, 2017,""1.413"",""1.413"",""1.413"",""1.413"",""-1.46%"""
"Jun 05, 2017,""1.434"",""1.434"",""1.434"",""1.434"",""-1.38%"""
"Jun 02, 2017,""1.454"",""1.454"",""1.454"",""1.454"",""-0.07%"""
"Jun 01, 2017,""1.455"",""1.455"",""1.455"",""1.455"",""1.39%"""
"May 31, 2017,""1.435"",""1.435"",""1.435"",""1.435"",""0.14%"""
"May 30, 2017,""1.433"",""1.433"",""1.433"",""1.433"",""-0.69%"""
"May 29, 2017,""1.443"",""1.443"",""1.443"",""1.443"",""-1.77%"""
"May 26, 2017,""1.469"",""1.469"",""1.469"",""1.469"",""0.20%"""
"May 25, 2017,""1.466"",""1.466"",""1.466"",""1.466"",""-0.88%"""
"May 24, 2017,""1.479"",""1.479"",""1.479"",""1.479"",""-0.40%"""
"May 23, 2017,""1.485"",""1.485"",""1.485"",""1.485"",""1.57%"""
"May 22, 2017,""1.462"",""1.462"",""1.462"",""1.462"",""0.48%"""
"May 19, 2017,""1.455"",""1.455"",""1.455"",""1.455"",""-1.56%"""
"May 18, 2017,""1.478"",""1.478"",""1.478"",""1.478"",""-2.31%"""
"May 17, 2017,""1.513"",""1.513"",""1.513"",""1.513"",""-2.32%"""
"May 16, 2017,""1.549"",""1.549"",""1.549"",""1.549"",""0.06%"""
"May 15, 2017,""1.548"",""1.548"",""1.548"",""1.548"",""0.19%"""
"May 12, 2017,""1.545"",""1.545"",""1.545"",""1.545"",""0.39%"""
"May 11, 2017,""1.539"",""1.539"",""1.539"",""1.539"",""0.26%"""
"May 10, 2017,""1.535"",""1.535"",""1.535"",""1.535"",""-0.20%"""
"May 09, 2017,""1.538"",""1.538"",""1.538"",""1.538"",""2.53%"""
"May 08, 2017,""1.500"",""1.500"",""1.500"",""1.500"",""0.27%"""
"May 07, 2017,""1.496"",""1.496"",""1.496"",""1.496"",""0.27%"""
"May 05, 2017,""1.492"",""1.492"",""1.492"",""1.492"",""-1.58%"""
"May 04, 2017,""1.516"",""1.516"",""1.516"",""1.516"",""0.46%"""
"May 03, 2017,""1.509"",""1.552"",""1.552"",""1.509"",""-1.57%"""
"May 02, 2017,""1.533"",""1.533"",""1.533"",""1.533"",""-0.07%"""
"Apr 28, 2017,""1.534"",""1.534"",""1.534"",""1.534"",""-1.98%"""
"Apr 27, 2017,""1.565"",""1.565"",""1.565"",""1.565"",""0.19%"""
"Apr 26, 2017,""1.562"",""1.562"",""1.562"",""1.562"",""4.48%"""
"Apr 25, 2017,""1.495"",""1.495"",""1.495"",""1.495"",""-1.25%"""
"Apr 24, 2017,""1.514"",""1.514"",""1.514"",""1.514"",""-0.53%"""
"Apr 21, 2017,""1.522"",""1.522"",""1.522"",""1.522"",""-1.04%"""
"Apr 20, 2017,""1.538"",""1.538"",""1.538"",""1.538"",""1.45%"""
"Apr 19, 2017,""1.516"",""1.516"",""1.516"",""1.516"",""-0.39%"""
"Apr 18, 2017,""1.522"",""1.522"",""1.522"",""1.522"",""-0.26%"""
"Apr 13, 2017,""1.526"",""1.526"",""1.526"",""1.526"",""-0.91%"""
"Apr 12, 2017,""1.540"",""1.540"",""1.540"",""1.540"",""1.38%"""
"Apr 11, 2017,""1.519"",""1.519"",""1.519"",""1.519"",""-1.43%"""
"Apr 10, 2017,""1.541"",""1.541"",""1.541"",""1.541"",""0.85%"""
"Apr 07, 2017,""1.528"",""1.528"",""1.528"",""1.528"",""-0.46%"""
"Apr 06, 2017,""1.535"",""1.535"",""1.535"",""1.535"",""0.46%"""
"Apr 05, 2017,""1.528"",""1.528"",""1.528"",""1.528"",""-1.36%"""
"Apr 04, 2017,""1.549"",""1.549"",""1.549"",""1.549"",""-2.02%"""
"Apr 03, 2017,""1.581"",""1.581"",""1.581"",""1.581"",""2.26%"""
