2018-06-26  ,  1.12
2018-06-25  ,  1.12
2018-06-23  ,  1.12
2018-06-22  ,  1.119
2018-06-21  ,  1.119
2018-06-20  ,  1.12
2018-06-19  ,  1.12
2018-06-18  ,  1.12
2018-06-17  ,  1.2
2018-06-16  ,  1.2
2018-06-15  ,  1.199
2018-06-14  ,  1.199
2018-06-13  ,  1.2
2018-06-12  ,  1.2
2018-06-11  ,  1.2
2018-06-09  ,  1.199
2018-06-08  ,  1.199
2018-06-07  ,  1.199
2018-06-06  ,  1.25
2018-06-05  ,  1.25
2018-06-04  ,  1.25
2018-06-03  ,  1.25
2018-06-01  ,  1.249
2018-05-31  ,  1.25
2018-05-30  ,  1.25
2018-05-29  ,  1.25
2018-05-28  ,  1.25
2018-05-27  ,  1.25
2018-05-25  ,  1.249
2018-05-24  ,  1.25
2018-05-23  ,  1.249
2018-05-22  ,  1.25
2018-05-21  ,  1.25
2018-05-20  ,  1.25
2018-05-18  ,  1.249
2018-05-17  ,  1.25
2018-05-16  ,  1.25
2018-05-15  ,  1.25
2018-05-14  ,  1.25
2018-05-13  ,  1.25
2018-05-11  ,  1.25
2018-05-10  ,  1.25
2018-05-09  ,  1.25
2018-05-08  ,  1.25
2018-05-07  ,  1.249
2018-05-04  ,  1.249
2018-05-03  ,  1.249
2018-05-02  ,  1.25
2018-05-01  ,  1.25
2018-04-30  ,  1.25
2018-04-27  ,  1.249
2018-04-26  ,  1.23
2018-04-25  ,  1.23
2018-04-24  ,  1.23
2018-04-23  ,  1.23
2018-04-20  ,  1.229
2018-04-19  ,  1.23
2018-04-18  ,  1.23
2018-04-17  ,  1.23
2018-04-16  ,  1.23
2018-04-14  ,  1.189
2018-04-13  ,  1.189
2018-04-12  ,  1.189
2018-04-11  ,  1.25
2018-04-10  ,  1.25
2018-04-09  ,  1.25
2018-04-06  ,  1.25
2018-04-05  ,  1.249
2018-04-04  ,  1.249
2018-04-03  ,  1.25
2018-03-30  ,  1.25
