2018-06-26  ,  0.7
2018-06-25  ,  0.68
2018-06-23  ,  0.71
2018-06-22  ,  0.71
2018-06-21  ,  0.7
2018-06-20  ,  0.73
2018-06-19  ,  0.73
2018-06-18  ,  0.74
2018-06-17  ,  0.77
2018-06-16  ,  0.77
2018-06-15  ,  0.76
2018-06-14  ,  0.77
2018-06-13  ,  0.81
2018-06-12  ,  0.81
2018-06-11  ,  0.83
2018-06-09  ,  0.81
2018-06-08  ,  0.81
2018-06-07  ,  0.83
2018-06-06  ,  0.81
2018-06-05  ,  0.73
2018-06-04  ,  0.73
2018-06-03  ,  0.73
2018-06-01  ,  0.73
2018-05-31  ,  0.72
2018-05-30  ,  0.73
2018-05-29  ,  0.7
2018-05-28  ,  0.7
2018-05-27  ,  0.74
2018-05-25  ,  0.74
2018-05-24  ,  0.77
2018-05-23  ,  0.78
2018-05-22  ,  0.81
2018-05-21  ,  0.79
2018-05-20  ,  0.79
2018-05-18  ,  0.82
2018-05-17  ,  0.85
2018-05-16  ,  0.83
2018-05-15  ,  0.82
2018-05-14  ,  0.8
2018-05-13  ,  0.77
2018-05-11  ,  0.77
2018-05-10  ,  0.77
2018-05-09  ,  0.8
2018-05-08  ,  0.78
2018-05-07  ,  0.78
2018-05-04  ,  0.77
2018-05-03  ,  0.76
2018-05-02  ,  0.79
2018-05-01  ,  0.79
2018-04-30  ,  0.78
2018-04-27  ,  0.79
2018-04-26  ,  0.81
2018-04-25  ,  0.82
2018-04-24  ,  0.82
2018-04-23  ,  0.82
2018-04-20  ,  0.82
2018-04-19  ,  0.83
2018-04-18  ,  0.78
2018-04-17  ,  0.75
2018-04-16  ,  0.78
2018-04-14  ,  0.75
2018-04-13  ,  0.77
2018-04-12  ,  0.77
2018-04-11  ,  0.77
2018-04-10  ,  0.8
2018-04-09  ,  0.75
2018-04-06  ,  0.75
2018-04-05  ,  0.79
2018-04-04  ,  0.78
2018-04-03  ,  0.78
2018-03-30  ,  0.79
2018-03-29  ,  0.78
2018-03-28  ,  0.79
2018-03-27  ,  0.77
2018-03-26  ,  0.79
2018-03-24  ,  0.8
2018-03-23  ,  0.82
2018-03-22  ,  0.81
2018-03-21  ,  0.84
2018-03-20  ,  0.84
2018-03-19  ,  0.83
2018-03-16  ,  0.81
2018-03-15  ,  0.81
2018-03-14  ,  0.81
2018-03-13  ,  0.85
2018-03-12  ,  0.83
2018-03-09  ,  0.84
2018-03-08  ,  0.86
2018-03-07  ,  0.87
2018-03-06  ,  0.92
2018-03-05  ,  0.9
2018-03-02  ,  0.9
2018-03-01  ,  0.89
2018-02-28  ,  0.92
2018-02-27  ,  0.94
2018-02-26  ,  0.92
2018-02-23  ,  0.91
2018-02-22  ,  0.95
2018-02-21  ,  0.95
2018-02-20  ,  0.92
2018-02-19  ,  0.91
2018-02-18  ,  0.89
2018-02-16  ,  0.89
2018-02-15  ,  0.96
2018-02-14  ,  0.9
2018-02-13  ,  0.91
2018-02-12  ,  0.96
2018-02-09  ,  0.93
2018-02-08  ,  0.94
2018-02-07  ,  0.92
2018-02-06  ,  0.88
2018-02-05  ,  0.92
2018-02-02  ,  0.94
2018-02-01  ,  0.88
2018-01-31  ,  0.88
2018-01-30  ,  0.86
2018-01-29  ,  0.86
2018-01-26  ,  0.83
2018-01-25  ,  0.8
2018-01-24  ,  0.8
2018-01-23  ,  0.77
2018-01-22  ,  0.77
2018-01-19  ,  0.79
2018-01-18  ,  0.76
2018-01-17  ,  0.78
2018-01-16  ,  0.76
2018-01-15  ,  0.76
2018-01-12  ,  0.79
2018-01-11  ,  0.79
2018-01-10  ,  0.77
2018-01-09  ,  0.72
2018-01-08  ,  0.73
2018-01-07  ,  0.72
2018-01-05  ,  0.72
2018-01-04  ,  0.72
2018-01-03  ,  0.75
2018-01-02  ,  0.76
2018-01-01  ,  0.72
2017-12-29  ,  0.72
2017-12-28  ,  0.73
2017-12-27  ,  0.69
2017-12-26  ,  0.74
2017-12-25  ,  0.71
2017-12-22  ,  0.74
2017-12-21  ,  0.74
2017-12-20  ,  0.72
2017-12-19  ,  0.7
2017-12-18  ,  0.65
2017-12-16  ,  0.62
2017-12-15  ,  0.64
2017-12-14  ,  0.64
2017-12-13  ,  0.64
2017-12-12  ,  0.69
2017-12-11  ,  0.67
2017-12-08  ,  0.65
2017-12-07  ,  0.64
2017-12-06  ,  0.69
2017-12-05  ,  0.7
2017-12-04  ,  0.71
2017-12-02  ,  0.68
2017-12-01  ,  0.68
2017-11-30  ,  0.74
2017-11-29  ,  0.74
2017-11-28  ,  0.72
2017-11-27  ,  0.72
2017-11-24  ,  0.73
2017-11-23  ,  0.73
2017-11-22  ,  0.73
2017-11-21  ,  0.73
2017-11-20  ,  0.74
2017-11-17  ,  0.73
2017-11-16  ,  0.74
2017-11-15  ,  0.74
2017-11-14  ,  0.79
2017-11-13  ,  0.81
2017-11-10  ,  0.81
2017-11-09  ,  0.78
2017-11-08  ,  0.73
2017-11-07  ,  0.76
2017-11-06  ,  0.76
2017-11-03  ,  0.77
2017-11-02  ,  0.78
2017-11-01  ,  0.78
2017-10-31  ,  0.79
2017-10-30  ,  0.8
2017-10-29  ,  0.8
2017-10-27  ,  0.82
2017-10-26  ,  0.84
2017-10-25  ,  0.87
2017-10-24  ,  0.87
2017-10-23  ,  0.84
2017-10-22  ,  0.85
2017-10-20  ,  0.86
2017-10-19  ,  0.81
2017-10-18  ,  0.81
